YKR034W	YCR040W	YJL110C	YCR096C	YFL021W	YPR199C	YER040W	YDL170W	YDR520C	YML113W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YNL339C	YDR545W	YCR019W	YCR018CA	YNL337W	YER002W	YGR019W	YKR039W	YEL063C	YBL113C	YBL112C	YBL109W	YHR157W	YHR156C	YLR023C	YDR041W	YBL111C	YLR465C	YDR040C	YLR463C	YLR467W	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YBR006W	YIR032C	YIR005W	YHR037W	YDR210W	YMR257C	YBR208C	YNL142W	YHR029C	YOR348C	YBR103W	YBR102C	YBR166C	YIR028W	YOR375C	YLR142W	YLR082C	YIR031C	YKL178C	YHL016C	YMR098C	YJR110W	YJR109C	YMR086CA	YKR093W	YMR087W	YDR522C	YDR067C	YDR317W	YJL088W	YDR068W	YGR072W	YLR048W	YDR473C	YGR071C	YLR047C	YGR296W	YOL159C	YNL241C	YLL065W	YJR011C	YLR439W	YJR044C	YMR258C	YLR265C	YDR319C	YLL048C	YBR268W	YOL042W	YGL004C	YBR266C
0.2747681	0.6431651	0.7598106	0.3763457	0.4695839	0.6198912	0.6683503	0.7023934	0.4965713	0.6583114	0.2512345	0.4501330	0.4990890	0.0175674	0.1941285	0.3133661	0.5052520	0.3825104	0.1172887	0.0044928	0.4322030	0.6496291	0.0061362	0.5111965	0.4879983	0.6281206	0.6249967	0.1940441	0.1114395	0.6607890	0.0063331	0.4481798	0.2164312	0.6903599	0.0030905	0.8042153	0.3659586	0.0000006	0.0831669	0.5352325	0.0059645	0.6416154	0.0035159	0.2431351	0.2806965	0.1561638	0.6914662	0.4052031	0.1118466	0.1186769	0.6483555	0.1270123	0.1155291	0.5679966	0.1896247	0.0404176	0.1671647	0.1075271	0.6710637	0.1338453	0.0180700	0.2665062	0.0183859	0.1801737	0.4218041	0.4665020	0.2953409	0.7510286	0.3436504	0.4843822	0.2494418	0.0002246	0.6682582	0.1707452	0.3292558	0.0005060	0.1239938	0.4711077	0.0469410	0.7114657	0.0000000	0.4110213	0.1277244	0.7043482	0.0988209	0.6328396	0.6674759	0.5023977	0.7120334	0.0095110	0.0314919	0.0619599	0.0783479	0.6878023	0.0944305	0.2251130	0.0004238	0.0000512	0.2900107	0.6090534
0.4580439	0.5086216	0.5042643	0.5963926	0.3597931	0.0288939	0.7026467	0.6895664	0.0000000	0.6681955	0.3371221	0.5087392	0.5245733	0.3327595	0.2179304	0.3080478	0.1052348	0.1642217	0.4488231	0.4870420	0.0901086	0.5872820	0.0170235	0.4818457	0.6404762	0.7528776	0.7234365	0.7237827	0.5606905	0.3336284	0.0147217	0.1771742	0.1313087	0.3453699	0.0191355	0.5361741	0.5191124	0.2885140	0.0000000	0.5932207	0.1123341	0.1698268	0.7215762	0.5720654	0.1777255	0.6994194	0.5728614	0.6730938	0.5533550	0.0359985	0.6382971	0.0130150	0.3154047	0.5755298	0.4610196	0.5580483	0.7368617	0.0675019	0.4635719	0.7484494	0.0733934	0.5759464	0.1519636	0.0159198	0.1530131	0.3217843	0.1183867	0.1130755	0.0382264	0.2538876	0.2797588	0.5480508	0.3197975	0.2837866	0.1255053	0.0001177	0.1428772	0.0000000	0.0000000	0.0792072	0.1501476	0.1664487	0.0007986	0.8139911	0.5781285	0.7585088	0.5119075	0.0158636	0.8163025	0.0578563	0.1873099	0.0081711	0.1757903	0.6878545	0.0985193	0.3079425	0.1595507	0.0002363	0.1063649	0.6122904
0.4484341	0.4178726	0.7327782	0.0052957	0.5406810	0.6460120	0.2057684	0.2705521	0.3496854	0.6796764	0.5409018	0.2715590	0.3767000	0.3779910	0.6369049	0.0000000	0.7031509	0.3227797	0.7319090	0.4839752	0.0645372	0.3205244	0.2514046	0.4696458	0.7272066	0.3645527	0.6329833	0.6562317	0.4604697	0.6148791	0.4992829	0.4513216	0.1230914	0.6118368	0.0007045	0.3962211	0.4243143	0.0882786	0.0000000	0.6687146	0.3093334	0.2475458	0.4864637	0.2413055	0.0092930	0.1893538	0.4659921	0.3927701	0.5349918	0.0001196	0.0145690	0.2019496	0.6334257	0.0897896	0.1259901	0.1069251	0.0584983	0.4344239	0.6300998	0.0373860	0.0952327	0.1905641	0.0628967	0.3866487	0.7260380	0.5608089	0.0004065	0.1988318	0.4577445	0.5436812	0.3556758	0.3142908	0.6830306	0.0009736	0.5954956	0.6126996	0.0301701	0.3409654	0.1686560	0.2904022	0.0386401	0.1859544	0.0005492	0.6319642	0.0107844	0.5670736	0.3571680	0.3692144	0.5074298	0.0021233	0.1115705	0.1771844	0.1511631	0.4941177	0.0393650	0.1899917	0.0998577	0.0009839	0.2535994	0.7210004
0.4557219	0.6951737	0.4741289	0.0459955	0.5221091	0.6520331	0.1155317	0.0818919	0.1451201	0.7786291	0.4038885	0.8607966	0.3895861	0.5880387	0.6033603	0.2569073	0.6160625	0.3128664	0.2139003	0.4995399	0.3071179	0.6928293	0.4170925	0.1874298	0.5971063	0.6431602	0.7581456	0.6182720	0.7313152	0.7671658	0.5104222	0.0098542	0.0118942	0.8071649	0.2235153	0.4567140	0.6372333	0.0000448	0.2573199	0.6723614	0.3543344	0.5576357	0.0045722	0.3175608	0.5458938	0.5205354	0.0049743	0.5556172	0.1250365	0.0595021	0.0045366	0.2797848	0.2859615	0.1370555	0.2573493	0.6472071	0.0032373	0.1622549	0.3504512	0.0028017	0.0963152	0.1616584	0.0000000	0.5263589	0.2410490	0.1331191	0.1769059	0.5797392	0.3569098	0.2823740	0.4668577	0.0006785	0.7691108	0.0026802	0.5684983	0.1092194	0.0981105	0.4759638	0.1212543	0.3260985	0.2258416	0.5861353	0.0140099	0.3320863	0.2050665	0.6772319	0.4749009	0.3622431	0.3729768	0.0036469	0.2612767	0.2665078	0.0000000	0.5299595	0.0091359	0.1265443	0.1760366	0.0067365	0.3866423	0.6707255
0.4444901	0.2352803	0.4957890	0.0785338	0.0817301	0.6727425	0.6724879	0.5958254	0.5962108	0.6726715	0.0387380	0.0000000	0.7847579	0.0108520	0.3906378	0.3306896	0.5695066	0.2806893	0.0216707	0.2444740	0.0448113	0.2984645	0.0202930	0.7685682	0.4704240	0.6336122	0.5629412	0.1602649	0.4513674	0.7141072	0.2342998	0.1967349	0.4026598	0.6038313	0.6188163	0.1130835	0.2634007	0.4509262	0.0287499	0.6057751	0.3808411	0.7466132	0.3826036	0.3505812	0.5209730	0.1819045	0.1590466	0.5995374	0.1695022	0.0171779	0.6393389	0.5952458	0.5713504	0.1274663	0.0952589	0.5680153	0.0409179	0.3137206	0.5302533	0.0470602	0.0239525	0.1336300	0.1344314	0.0804959	0.6987193	0.6156914	0.0000876	0.1046216	0.2831798	0.0272444	0.4700512	0.0501543	0.6667437	0.0452593	0.3427030	0.0000479	0.5698149	0.2172442	0.0099623	0.3598882	0.4013587	0.3026331	0.0374848	0.6938755	0.1617611	0.6500227	0.0200638	0.0266445	0.7183793	0.2333059	0.0376702	0.0516227	0.2007297	0.3282340	0.4401270	0.3724919	0.6463424	0.0085066	0.1301706	0.2595748
0.0163446	0.5749633	0.6627104	0.0223474	0.2117934	0.1903910	0.3578690	0.5341273	0.3499771	0.2293954	0.0220995	0.6863233	0.7186324	0.3109221	0.6405186	0.8075295	0.7573411	0.4694451	0.5302618	0.0044870	0.3323680	0.3300508	0.2893179	0.2971110	0.6535664	0.5304014	0.6558509	0.0279544	0.0098784	0.3295830	0.2701856	0.2343529	0.5765459	0.4927661	0.0002990	0.5266293	0.6461463	0.0000018	0.1018691	0.7822435	0.0056112	0.1338706	0.4068940	0.3199397	0.1316820	0.0114190	0.5339510	0.4562320	0.0725613	0.0008301	0.0408643	0.2042376	0.0006510	0.3842968	0.7122653	0.4577139	0.1466253	0.5005172	0.2070860	0.0499745	0.4511950	0.6246446	0.1158534	0.0000000	0.3295368	0.5319524	0.1866610	0.5463877	0.4656138	0.5886450	0.3364985	0.0000188	0.6620955	0.1463114	0.2561677	0.2622182	0.8715837	0.4209756	0.1683972	0.2623363	0.1761983	0.0000000	0.3688820	0.0060070	0.0172197	0.7795483	0.1270406	0.0086487	0.7030410	0.4895404	0.5869283	0.0500708	0.1043293	0.7220973	0.0000000	0.1956816	0.0635357	0.3786117	0.6508109	0.6504662
0.0000000	0.1956545	0.0112427	0.3286796	0.3076603	0.6812415	0.0000000	0.2492985	0.5373241	0.5722268	0.0729270	0.6996973	0.3980974	0.4746194	0.6408128	0.1988754	0.1387974	0.7289781	0.3262427	0.0000000	0.0000100	0.6531588	0.3950412	0.5883514	0.0034646	0.4985655	0.6993579	0.6362239	0.6978656	0.1006999	0.5275493	0.5496230	0.5172110	0.2080003	0.3015506	0.5984247	0.4584849	0.7124319	0.1035336	0.3226336	0.0051678	0.2429584	0.5981861	0.2003854	0.4516575	0.0000000	0.4708799	0.0870367	0.6734241	0.1065326	0.0000000	0.4013112	0.0000000	0.8160245	0.3845919	0.0728581	0.0000000	0.0000000	0.1752119	0.7361204	0.0000000	0.5178873	0.3138783	0.7337282	0.6788697	0.1753574	0.4907759	0.0061076	0.4940828	0.3193632	0.3365410	0.0000000	0.7808543	0.2446945	0.2702529	0.0644852	0.5041683	0.5249793	0.0000000	0.2068505	0.2310893	0.6649631	0.0000000	0.7161042	0.0000000	0.6793484	0.4574097	0.0005786	0.3260426	0.0685299	0.6328564	0.2377773	0.2793784	0.0012637	0.0000000	0.0736416	0.1820899	0.0000000	0.5640083	0.7428365
0.4287799	0.3076154	0.4544055	0.3542571	0.6426740	0.4066066	0.7506025	0.7860388	0.5794634	0.3735174	0.2978887	0.5268450	0.7132053	0.0556191	0.1561691	0.1854463	0.6455710	0.6734603	0.6591150	0.0095251	0.4694317	0.4914166	0.2293331	0.5144174	0.4234048	0.6216255	0.6517085	0.7092045	0.5734864	0.7209827	0.0229095	0.3104008	0.1277956	0.1537865	0.0037802	0.5320713	0.4987743	0.4558940	0.1014253	0.6955599	0.0315169	0.5738656	0.4306701	0.4374798	0.0182622	0.2405324	0.1639774	0.4270850	0.6491920	0.0000343	0.6773039	0.0885782	0.3685912	0.6788611	0.4149073	0.1001022	0.2193118	0.0875718	0.5917699	0.0941284	0.4132278	0.0630872	0.0127115	0.0000000	0.0000000	0.6115012	0.1552570	0.3162602	0.1870195	0.0513892	0.1742356	0.2304667	0.5849078	0.0036346	0.3915561	0.0004214	0.0566175	0.2888309	0.0807639	0.3992272	0.1888611	0.4896897	0.1240385	0.4537797	0.4496801	0.7706286	0.0985874	0.0742398	0.6534573	0.1884788	0.1553214	0.0625593	0.1035224	0.6294329	0.0119530	0.5248737	0.0556039	0.0000064	0.4742073	0.6764537
0.0345316	0.3895772	0.6743909	0.2723851	0.1108949	0.6876564	0.7320551	0.7765473	0.2694412	0.3430916	0.6099253	0.0923204	0.4134920	0.4859257	0.1432094	0.6689473	0.0050711	0.3266339	0.0166383	0.0041829	0.1183596	0.3372665	0.4711288	0.4977066	0.6162814	0.7366491	0.6442275	0.1035066	0.0045922	0.3759682	0.6040133	0.4781357	0.2784396	0.5459371	0.0115831	0.1044629	0.6991514	0.0010362	0.2287583	0.7804740	0.1281234	0.6353173	0.1563915	0.2904543	0.0000000	0.3759339	0.6488534	0.5544591	0.4836954	0.1392192	0.1222020	0.4306367	0.2482708	0.5792024	0.5276366	0.0027734	0.0000806	0.2030680	0.5609870	0.0491658	0.0489945	0.6669104	0.1556353	0.0331958	0.5576036	0.4274494	0.2862241	0.0967147	0.4156282	0.3463915	0.3609719	0.5351696	0.6049388	0.6705413	0.3433971	0.2057155	0.3819514	0.7557902	0.1214584	0.7025548	0.4712390	0.3151548	0.0680375	0.2140052	0.1102493	0.5867564	0.0514244	0.4458445	0.7472950	0.1803834	0.3318324	0.0037112	0.3072757	0.8055740	0.5201851	0.0701832	0.5063630	0.0000000	0.4308800	0.3376894
0.2708696	0.8010838	0.7131819	0.3586996	0.5693047	0.7384251	0.5675551	0.7681639	0.1827252	0.6933343	0.3363315	0.0000000	0.5430988	0.4461104	0.1645709	0.3048488	0.0343845	0.7077896	0.0516926	0.5275765	0.1652328	0.5333194	0.0243458	0.5990703	0.7911457	0.6030851	0.8196074	0.3316542	0.0852395	0.7146453	0.0534902	0.3070428	0.2996963	0.6822669	0.0009434	0.3914518	0.3936249	0.2803882	0.1299590	0.5723038	0.3207978	0.4223553	0.0141280	0.3229465	0.3235978	0.7143244	0.7027671	0.6148697	0.1871966	0.1389176	0.6232166	0.0053693	0.3879784	0.6084643	0.6395999	0.1753169	0.1479060	0.1572267	0.5660757	0.0454508	0.4121775	0.5472455	0.1052971	0.2925039	0.7470588	0.4943043	0.0019436	0.0826309	0.2895217	0.6077571	0.0000000	0.0634266	0.6403961	0.0070049	0.2904148	0.0038023	0.2159245	0.4108699	0.0930280	0.1010692	0.0737008	0.5555876	0.0020222	0.3509502	0.4899725	0.6597597	0.4597295	0.3928075	0.7153549	0.1419183	0.3933320	0.1093020	0.0344725	0.7143866	0.0787854	0.1899695	0.1085632	0.0301259	0.0000000	0.8513023
0.0489019	0.5550635	0.7962126	0.0037510	0.5856657	0.6878637	0.3169489	0.6001377	0.4851204	0.5161311	0.5484455	0.6816012	0.7142875	0.0001903	0.2212741	0.3359068	0.4792730	0.3539063	0.5860148	0.0000180	0.4249785	0.7091177	0.3892267	0.3985341	0.6919613	0.2059658	0.6359473	0.6136402	0.0571086	0.7340155	0.6876711	0.3030572	0.3129253	0.6318380	0.3159818	0.3318557	0.4406824	0.0044863	0.2008175	0.6558072	0.0010374	0.1129949	0.6009956	0.6668133	0.2541545	0.0101811	0.6640873	0.2653086	0.1916276	0.2642112	0.3400373	0.2994619	0.0078708	0.2238831	0.4395527	0.4631222	0.6080736	0.4073164	0.1194135	0.0856274	0.3324028	0.3346691	0.3929712	0.0000000	0.6048264	0.3670081	0.3774051	0.2505102	0.1477943	0.0312703	0.2928035	0.2882360	0.7160364	0.5325406	0.2925578	0.0954542	0.5796022	0.4245318	0.0313919	0.2372266	0.1312589	0.0000000	0.1572429	0.5955942	0.0083031	0.6927325	0.6475945	0.3368568	0.6305990	0.1299071	0.0000000	0.0000084	0.2592145	0.6150432	0.0676029	0.1705411	0.0644846	0.0333025	0.3018022	0.6441125
0.2814435	0.4858361	0.6274342	0.0265403	0.5092408	0.6691138	0.7493496	0.7023960	0.4488782	0.6407566	0.1090057	0.0000000	0.5091689	0.0137469	0.5966453	0.4162493	0.5050095	0.2756622	0.2078578	0.1748040	0.4432072	0.3758150	0.1119625	0.5618134	0.6332269	0.4647074	0.7763996	0.7713478	0.3636968	0.7738259	0.0445797	0.2141244	0.2989891	0.6977612	0.3279127	0.5911941	0.3494797	0.0009522	0.0917084	0.5688480	0.0009102	0.5361387	0.6563612	0.2215334	0.2581430	0.4961690	0.6448847	0.3205047	0.3971466	0.1405337	0.6154199	0.1955739	0.2589092	0.6995059	0.9080098	0.5592792	0.1280517	0.0918115	0.7122864	0.3748097	0.0208410	0.1360037	0.1543895	0.1271854	0.6518874	0.1112864	0.0880718	0.6839059	0.3380940	0.4370839	0.2505912	0.4649950	0.6948270	0.3421593	0.7188869	0.0007018	0.0522723	0.3430383	0.0791177	0.3871306	0.1347806	0.3257304	0.3693680	0.4026063	0.0563549	0.7054255	0.2091711	0.4027250	0.7650240	0.1348927	0.2837206	0.0304931	0.0004732	0.6422547	0.0146661	0.2198485	0.0512933	0.0574141	0.1797910	0.6216763
0.6934742	0.6351820	0.7256208	0.0030434	0.1369746	0.8020140	0.8094706	0.6386177	0.6987089	0.6219278	0.0119374	0.7648496	0.3490941	0.0347865	0.6268104	0.0098181	0.1931207	0.2760138	0.1863771	0.0530143	0.5621236	0.3369620	0.4139237	0.6850623	0.6496300	0.7066704	0.8427100	0.1475756	0.5658841	0.7171578	0.1039057	0.1595944	0.2841564	0.6176387	0.5020387	0.2684374	0.6188170	0.0000204	0.0915035	0.6033972	0.1522573	0.4979101	0.0496929	0.6189946	0.1827163	0.5788515	0.5617872	0.5378685	0.1089432	0.0264708	0.8253438	0.0000000	0.5541174	0.7021714	0.6546133	0.1092829	0.4128836	0.4437558	0.5785075	0.4452008	0.0124479	0.3529711	0.0684324	0.1286953	0.0000000	0.6730188	0.1626088	0.4731857	0.0049750	0.0611672	0.4458877	0.5706363	0.6816467	0.0239580	0.5659908	0.0016354	0.5445834	0.1096838	0.0445630	0.4249830	0.1280881	0.2125057	0.5014345	0.6328189	0.5225150	0.7231392	0.0193830	0.5156442	0.7576746	0.0563819	0.0090137	0.0498626	0.2808680	0.6556330	0.4094146	0.0781099	0.4964147	0.0000000	0.1098064	0.3951976
0.1843664	0.7167132	0.7042714	0.7821565	0.0616464	0.0000000	0.7059408	0.6775362	0.0117801	0.3048388	0.2245200	0.5727395	0.2906472	0.4565661	0.4249297	0.4849646	0.0052344	0.0010592	0.3832975	0.4959224	0.0487741	0.2186840	0.1830355	0.3657441	0.5161768	0.6560703	0.6607695	0.1556794	0.0370340	0.6732452	0.3283364	0.5757895	0.2654492	0.6910598	0.1807264	0.0746683	0.5481160	0.0006023	0.0923044	0.7606907	0.5975076	0.7292231	0.0047415	0.5193979	0.0792831	0.0525448	0.1719564	0.4130957	0.1527688	0.2178805	0.6513483	0.4617248	0.6442009	0.2065926	0.0000000	0.4624310	0.1943188	0.1744075	0.6354837	0.0861234	0.0265939	0.1384975	0.2190619	0.2471837	0.6132072	0.3436118	0.2224932	0.0961118	0.3890970	0.3314586	0.2194497	0.0900720	0.0587486	0.1469648	0.1846958	0.0018650	0.6997509	0.6941309	0.0400442	0.0038041	0.3836307	0.1889814	0.0028345	0.5329617	0.2115128	0.6891170	0.0362753	0.1316446	0.7341568	0.3198849	0.3551475	0.1854528	0.2976580	0.6221295	0.5206474	0.1976156	0.0667957	0.0485887	0.1269758	0.3873882
0.3393362	0.3521599	0.8423544	0.3112809	0.1764835	0.5235443	0.6459018	0.7145485	0.3352173	0.6496678	0.1518197	0.3532951	0.5796596	0.1596594	0.1531489	0.3203712	0.3917600	0.6039738	0.4776269	0.2646589	0.3694057	0.2749959	0.0119794	0.5830841	0.4436679	0.7735971	0.6708908	0.4557757	0.4938668	0.3462822	0.0826609	0.5357574	0.2386462	0.2602828	0.1747350	0.5235859	0.2719327	0.0104150	0.1028466	0.6870683	0.0020426	0.7467547	0.2154259	0.2744189	0.0000000	0.3444874	0.4868339	0.7580316	0.3875295	0.1002471	0.6300466	0.0000000	0.0890774	0.5497362	0.4091952	0.6743059	0.0001482	0.0918072	0.6918799	0.0877802	0.0532511	0.1426541	0.0244027	0.2552370	0.5785593	0.6768887	0.0000087	0.5590170	0.4428563	0.0903987	0.3166091	0.5250491	0.6930881	0.0142177	0.3498195	0.3755471	0.5625645	0.6412234	0.0727906	0.3409404	0.2315096	0.2458266	0.0427110	0.5994374	0.5847044	0.6883271	0.7123618	0.4318608	0.7909891	0.0000000	0.1492840	0.0640576	0.1076736	0.6301129	0.0439665	0.0000000	0.2787502	0.0003720	0.6684294	0.5761784
0.0028427	0.3493702	0.7163471	0.3919150	0.7107555	0.5838525	0.1600443	0.2327341	0.7160533	0.1045254	0.4633156	0.6542092	0.4204008	0.0000017	0.7796155	0.6852465	0.1785416	0.4602488	0.2908399	0.0269041	0.3233053	0.6484956	0.5845369	0.0824116	0.5133611	0.2109653	0.5517812	0.6293898	0.6538691	0.3340263	0.5806028	0.2387935	0.3346716	0.4677452	0.5628670	0.6528645	0.7177766	0.0000165	0.0293837	0.7414373	0.0009664	0.1775235	0.2488406	0.6466770	0.0273752	0.5736529	0.6195269	0.3137963	0.6615021	0.2564231	0.0000719	0.0002309	0.0013486	0.1355894	0.4032759	0.0777870	0.0786673	0.5834875	0.0535783	0.3235184	0.0903803	0.6343960	0.5526102	0.1142905	0.5956723	0.0167437	0.0858216	0.3260935	0.1576001	0.4414704	0.3199540	0.0000003	0.0494663	0.1873759	0.6570688	0.3797766	0.5945422	0.0000000	0.2444338	0.6438836	0.0223383	0.2833254	0.0004764	0.0000205	0.3134929	0.6971809	0.4048846	0.0662999	0.7835749	0.1864584	0.5957522	0.0008424	0.1633999	0.6619543	0.0782378	0.2868610	0.0288462	0.5987683	0.2576276	0.6602809
0.4642514	0.3177349	0.4160868	0.0593487	0.0767384	0.5956369	0.6397135	0.5819511	0.6745522	0.6501620	0.8316530	0.6286412	0.7629129	0.0041426	0.3581518	0.4223596	0.1228728	0.5161606	0.5296469	0.0139577	0.1089825	0.3293372	0.0194132	0.7086195	0.4373814	0.7645899	0.5992617	0.0224798	0.4365678	0.6639140	0.3642214	0.6212155	0.0969101	0.7819163	0.3000145	0.1812836	0.3624936	0.0149119	0.0471259	0.6575242	0.0590293	0.3139124	0.0194554	0.4554766	0.4858851	0.2375248	0.5778949	0.3259906	0.0594657	0.0498247	0.5960265	0.4502749	0.2972546	0.0156081	0.7290116	0.5690313	0.5915072	0.4518631	0.5393894	0.2738960	0.0340008	0.0918268	0.0000000	0.0000000	0.6656166	0.1118607	0.0953704	0.4426902	0.1166656	0.2797185	0.3355191	0.3219721	0.5947331	0.4568942	0.3895099	0.4340744	0.4528215	0.6510697	0.0859209	0.1991560	0.4031597	0.2997094	0.0974862	0.5175375	0.4636287	0.6664263	0.3372665	0.1602941	0.6395541	0.3901355	0.1991777	0.0003019	0.4084569	0.5379967	0.5184239	0.2653608	0.5791854	0.0000000	0.6537897	0.0940314
0.3496593	0.6971751	0.5912005	0.1521285	0.1663351	0.6211677	0.7424859	0.6394385	0.3162574	0.0000000	0.1055090	0.0000000	0.3400054	0.1736244	0.5835070	0.0000000	0.2200983	0.6105563	0.4249447	0.0000000	0.5878668	0.2111956	0.5455414	0.7556094	0.3947227	0.7242178	0.6006668	0.0000000	0.1455297	0.5466236	0.0561880	0.1175025	0.2714639	0.7097620	0.2600281	0.2712760	0.7985581	0.0050454	0.0643908	0.2302270	0.0007345	0.0170187	0.0000000	0.7952558	0.1332803	0.1509253	0.2002051	0.3390779	0.1221550	0.0692116	0.7632507	0.2966254	0.2820171	0.8116839	0.4482294	0.4193700	0.0534809	0.0878456	0.5555059	0.0488819	0.5023885	0.2845322	0.1177924	0.1760183	0.3090679	0.2127299	0.1671508	0.1844971	0.3394464	0.6470948	0.2329529	0.1724593	0.6739738	0.5678388	0.3987383	0.0451020	0.4294678	0.7209774	0.0841374	0.4085306	0.2778600	0.2770539	0.0018795	0.5926626	0.0793126	0.5932482	0.6464846	0.0557482	0.7559676	0.6743097	0.2695439	0.0040520	0.0000000	0.6740027	0.1699826	0.2123517	0.2845771	0.0021796	0.6352831	0.7246205
0.2470228	0.1998752	0.6275005	0.0544984	0.2701370	0.2206734	0.6872663	0.6602382	0.4608475	0.8459980	0.3483054	0.5097580	0.5155409	0.3225716	0.5544351	0.2345900	0.3523034	0.5850107	0.0275127	0.0011828	0.0216853	0.6397088	0.1083755	0.3680950	0.4893772	0.7909961	0.6978940	0.1987962	0.0678522	0.6085375	0.1024138	0.1021378	0.4023558	0.6852349	0.0168880	0.7083987	0.4298017	0.0000225	0.0273564	0.7080588	0.1127124	0.1120681	0.0543602	0.1061621	0.2561733	0.0368919	0.4909158	0.0938831	0.0757919	0.0001232	0.6044056	0.1424207	0.0315296	0.7327386	0.1110387	0.4073523	0.0193803	0.1120592	0.7791152	0.4199336	0.0490393	0.3729739	0.2111207	0.0345156	0.7136070	0.3050047	0.2828839	0.0141364	0.3783117	0.4552803	0.0286579	0.1915690	0.1847320	0.0043252	0.4082149	0.5513861	0.6431527	0.2062153	0.0668716	0.3484857	0.1944439	0.1291241	0.4442519	0.8073400	0.5558371	0.7608594	0.0612160	0.3226664	0.5117569	0.0700299	0.0000000	0.0472944	0.0933265	0.6722573	0.1546010	0.2349566	0.1192306	0.0704084	0.6338397	0.7047259
0.1333861	0.2064150	0.5113812	0.0000000	0.6182551	0.7812746	0.0000000	0.0000000	0.0000000	0.0000000	0.4127198	0.7266795	0.2836649	0.1587783	0.5611017	0.6349856	0.0000000	0.3622206	0.0226991	0.0000000	0.6658965	0.7040284	0.4996865	0.3528424	0.4200955	0.2013531	0.3592294	0.6104895	0.6071886	0.3645627	0.7019646	0.3668721	0.3724135	0.5752445	0.2365141	0.1126379	0.4640350	0.0000000	0.3349298	0.1510046	0.0051721	0.6970666	0.2369234	0.7201892	0.0702840	0.0135102	0.0000000	0.2791594	0.2837443	0.1206600	0.1628224	0.2403800	0.1091745	0.2390452	0.2558633	0.6697641	0.4292119	0.4221205	0.2159875	0.0000000	0.0000000	0.2224755	0.4530850	0.5691884	0.6720747	0.5161686	0.6004608	0.6068274	0.6974006	0.7374925	0.3919852	0.0000000	0.5602367	0.0553532	0.7876848	0.7267380	0.4063560	0.3661860	0.0207805	0.5472047	0.3626644	0.4273969	0.0000059	0.0337179	0.0000000	0.9114002	0.4690581	0.2954352	0.4522976	0.0664254	0.5851082	0.2389270	0.2777856	0.5131924	0.0849410	0.2640849	0.0187553	0.0478861	0.0695240	0.6455684
0.1415915	0.0249911	0.0418751	0.0006150	0.1173779	0.1708909	0.1180083	0.0671449	0.4909837	0.6469841	0.0948631	0.7655102	0.7512675	0.0003246	0.0047606	0.3064226	0.0000147	0.8476040	0.5535134	0.6022966	0.4804494	0.7631079	0.2697200	0.0062821	0.1399434	0.6297505	0.4429193	0.0000000	0.6741710	0.7309715	0.6485834	0.5297580	0.1768007	0.4162817	0.0985492	0.4796367	0.6182902	0.6183266	0.6731654	0.3973258	0.5265317	0.5314516	0.5585472	0.0480438	0.2124856	0.5611623	0.3987786	0.0585425	0.3577384	0.0271774	0.0000291	0.8009660	0.7647017	0.0048690	0.5934360	0.3015599	0.0035019	0.6016360	0.2568977	0.6692633	0.7100272	0.0610933	0.4902274	0.6675016	0.6757241	0.4365138	0.2778648	0.0005927	0.5506093	0.2175995	0.2207446	0.3065933	0.1075879	0.3693523	0.1314902	0.0021894	0.4467185	0.5381921	0.0398116	0.1007998	0.1348970	0.5318713	0.3351078	0.3789364	0.0021098	0.6996526	0.4755213	0.0694410	0.6916701	0.2761274	0.3799562	0.0000000	0.4070068	0.7778085	0.5367019	0.1390167	0.4429084	0.0644657	0.0586552	0.4116159
0.3596830	0.2145468	0.5659602	0.5682990	0.2958424	0.0000000	0.5712958	0.7338583	0.6006774	0.3018122	0.1399653	0.0000000	0.5960955	0.0219526	0.5864591	0.0443682	0.1747455	0.0089683	0.6759055	0.0005390	0.0736346	0.2178274	0.2283749	0.4355965	0.5963330	0.5776108	0.7289735	0.2898364	0.2703289	0.6096911	0.1141453	0.5801245	0.2619703	0.4493268	0.1663080	0.5254242	0.2486015	0.0003245	0.0857935	0.6859093	0.0181407	0.5401326	0.0015650	0.5504492	0.1417874	0.1731975	0.5448489	0.4865962	0.2740471	0.0603496	0.6827059	0.1117096	0.2595677	0.7098024	0.4657251	0.0908919	0.3866857	0.2278583	0.5244401	0.6408532	0.1893748	0.4716474	0.0769612	0.2137158	0.0786394	0.6553484	0.0001351	0.0235929	0.2774006	0.0272241	0.1943709	0.0662111	0.5011439	0.0001936	0.2671610	0.6966222	0.1888903	0.5334107	0.1716211	0.5656185	0.3093854	0.2006039	0.0010529	0.4299517	0.0488817	0.6964904	0.0965213	0.0070629	0.8218827	0.4902170	0.3197220	0.1350528	0.1761607	0.5157252	0.1929960	0.0000000	0.0316209	0.0001080	0.5150281	0.6642941
